CBSAFP,CSAFP,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Year,CBSA Name,Parameter Name,CBSA Code,Arithmetic Mean,Units of Measure,State Name,Max AQI,90th Percentile AQI,Median AQI,Latitude,Longitude,Days with AQI
13180.0,376.0,310M400US13180,13180.0,"Beaver Dam, WI",M2,2268072980.0,81308121.0,2018,"Beaver Dam, WI",Sulfur dioxide,13180,0.17115249999999999,Parts per billion,Wisconsin,133.0,64.0,41.0,43.46611,-88.62111,365.0
13380.0,,310M400US13380,13380.0,"Bellingham, WA",M1,5459429045.0,1028151220.0,2018,"Bellingham, WA",Ammonium compounds,13380,0.24642150000000002,Micrograms/cubic meter (LC),Washington,182.0,45.0,27.0,48.73142,-121.065815,361.0
13380.0,,310M400US13380,13380.0,"Bellingham, WA",M1,5459429045.0,1028151220.0,2018,"Bellingham, WA",Nitric oxides,13380,0.003959,Micrograms/cubic meter (LC),Washington,182.0,45.0,27.0,48.73142,-121.065815,361.0
13380.0,,310M400US13380,13380.0,"Bellingham, WA",M1,5459429045.0,1028151220.0,2018,"Bellingham, WA",Ozone,13380,34.548500000000004,Parts per billion,Washington,182.0,45.0,27.0,48.95074,-122.55441,361.0
13380.0,,310M400US13380,13380.0,"Bellingham, WA",M1,5459429045.0,1028151220.0,2018,"Bellingham, WA",Sulfur dioxide,13380,3.532002,Parts per billion,Washington,182.0,45.0,27.0,48.848065,-122.688888,361.0
13380.0,,310M400US13380,13380.0,"Bellingham, WA",M1,5459429045.0,1028151220.0,2018,"Bellingham, WA",Various Particulates,13380,0.128043,Micrograms/cubic meter (LC),Washington,182.0,45.0,27.0,48.73142,-121.065815,361.0
13540.0,,310M400US13540,13540.0,"Bennington, VT",M2,1748233047.0,6928008.0,2018,"Bennington, VT",Ozone,13540,38.747,Parts per billion,Vermont,101.0,50.0,35.0,42.88759,-73.24984,365.0
13620.0,,310M400US13620,13620.0,"Berlin, NH-VT",M2,6366625160.0,121244073.0,2018,"Berlin, NH-VT",Ammonium compounds,13620,0.4796375,Micrograms/cubic meter (LC),New Hampshire,115.0,64.0,44.0,44.308132,-71.217639,271.0
13620.0,,310M400US13620,13620.0,"Berlin, NH-VT",M2,6366625160.0,121244073.0,2018,"Berlin, NH-VT",Nitric oxides,13620,0.004225,Micrograms/cubic meter (LC),New Hampshire,115.0,64.0,44.0,44.308132,-71.217639,271.0
13620.0,,310M400US13620,13620.0,"Berlin, NH-VT",M2,6366625160.0,121244073.0,2018,"Berlin, NH-VT",Ozone,13620,44.263999999999996,Parts per billion,New Hampshire,115.0,64.0,44.0,44.2891125,-71.26073,271.0
13620.0,,310M400US13620,13620.0,"Berlin, NH-VT",M2,6366625160.0,121244073.0,2018,"Berlin, NH-VT",Various Particulates,13620,0.120344,Micrograms/cubic meter (LC),New Hampshire,115.0,64.0,44.0,44.308132,-71.217639,271.0
13740.0,,310M400US13740,13740.0,"Billings, MT",M1,15165919106.0,77980280.0,2018,"Billings, MT",Sulfur dioxide,13740,1.546037,Parts per billion,Montana,154.0,55.0,28.0,45.786579,-108.45878,345.0
13820.0,142.0,310M400US13820,13820.0,"Birmingham-Hoover, AL",M1,13673857493.0,233787878.0,2018,"Birmingham-Hoover, AL",Ammonium compounds,13820,1.325938,Micrograms/cubic meter (LC),Alabama,156.0,73.0,50.0,33.553056,-86.815,365.0
13820.0,142.0,310M400US13820,13820.0,"Birmingham-Hoover, AL",M1,13673857493.0,233787878.0,2018,"Birmingham-Hoover, AL",Carbon monoxide,13820,219.0625,Parts per billion,Alabama,156.0,73.0,50.0,33.521427,-86.844112,365.0
13820.0,142.0,310M400US13820,13820.0,"Birmingham-Hoover, AL",M1,13673857493.0,233787878.0,2018,"Birmingham-Hoover, AL",Nitric oxides,13820,10.317846,Micrograms/cubic meter (LC),Alabama,156.0,73.0,50.0,33.553056,-86.815,365.0
13820.0,142.0,310M400US13820,13820.0,"Birmingham-Hoover, AL",M1,13673857493.0,233787878.0,2018,"Birmingham-Hoover, AL",Nitrogen dioxide (NO2),13820,15.652978000000001,Parts per billion,Alabama,156.0,73.0,50.0,33.5372415,-86.829556,365.0
13820.0,142.0,310M400US13820,13820.0,"Birmingham-Hoover, AL",M1,13673857493.0,233787878.0,2018,"Birmingham-Hoover, AL",Ozone,13820,42.4425,Parts per billion,Alabama,156.0,73.0,50.0,33.545278,-86.825754,365.0
13820.0,142.0,310M400US13820,13820.0,"Birmingham-Hoover, AL",M1,13673857493.0,233787878.0,2018,"Birmingham-Hoover, AL",Sulfur dioxide,13820,1.377739,Parts per billion,Alabama,156.0,73.0,50.0,33.553056,-86.8072,365.0
13820.0,142.0,310M400US13820,13820.0,"Birmingham-Hoover, AL",M1,13673857493.0,233787878.0,2018,"Birmingham-Hoover, AL",Various Particulates,13820,0.473458,Micrograms/cubic meter (LC),Alabama,156.0,73.0,50.0,33.499722,-86.924167,365.0
,,,,,,,,2018,"Bishop, CA",Ammonium compounds,13860,0.3884455,Micrograms/cubic meter (LC),California,501.0,101.0,48.0,37.360684,-118.330783,365.0
,,,,,,,,2018,"Bishop, CA",Carbon monoxide,13860,120.4125,Parts per billion,California,501.0,101.0,48.0,37.360684,-118.330783,365.0
,,,,,,,,2018,"Bishop, CA",Nitric oxides,13860,0.781676,Micrograms/cubic meter (LC),California,501.0,101.0,48.0,37.360684,-118.330783,365.0
,,,,,,,,2018,"Bishop, CA",Ozone,13860,47.86,Parts per billion,California,501.0,101.0,48.0,37.360684,-118.330783,365.0
,,,,,,,,2018,"Bishop, CA",Sulfur dioxide,13860,0.0648775,Parts per billion,California,501.0,101.0,48.0,37.360684,-118.330783,365.0
,,,,,,,,2018,"Bishop, CA",Various Particulates,13860,0.8474484999999999,Micrograms/cubic meter (LC),California,501.0,101.0,48.0,37.360684,-118.330783,365.0
13900.0,,310M400US13900,13900.0,"Bismarck, ND",M1,13921974862.0,253475298.0,2018,"Bismarck, ND",Ammonium compounds,13900,0.301721,Micrograms/cubic meter (LC),North Dakota,153.0,63.0,40.0,46.825425,-100.76821,365.0
13900.0,,310M400US13900,13900.0,"Bismarck, ND",M1,13921974862.0,253475298.0,2018,"Bismarck, ND",Carbon monoxide,13900,170.048,Parts per billion,North Dakota,153.0,63.0,40.0,46.825425,-100.76821,365.0
13900.0,,310M400US13900,13900.0,"Bismarck, ND",M1,13921974862.0,253475298.0,2018,"Bismarck, ND",Heavy Metals,13900,0.001254,Micrograms/cubic meter (LC),North Dakota,153.0,63.0,40.0,46.825425,-100.76821,365.0
13900.0,,310M400US13900,13900.0,"Bismarck, ND",M1,13921974862.0,253475298.0,2018,"Bismarck, ND",Nitric oxides,13900,2.596647,Parts per billion,North Dakota,153.0,63.0,40.0,46.825425,-100.76821,365.0
13900.0,,310M400US13900,13900.0,"Bismarck, ND",M1,13921974862.0,253475298.0,2018,"Bismarck, ND",Nitrogen dioxide (NO2),13900,4.919429,Parts per billion,North Dakota,153.0,63.0,40.0,47.005629,-101.09813299999999,365.0
13900.0,,310M400US13900,13900.0,"Bismarck, ND",M1,13921974862.0,253475298.0,2018,"Bismarck, ND",Ozone,13900,44.269499999999994,Parts per billion,North Dakota,153.0,63.0,40.0,47.005629,-101.09813299999999,365.0
13900.0,,310M400US13900,13900.0,"Bismarck, ND",M1,13921974862.0,253475298.0,2018,"Bismarck, ND",Sulfur dioxide,13900,0.9319965,Parts per billion,North Dakota,153.0,63.0,40.0,47.005629,-101.09813299999999,365.0
13900.0,,310M400US13900,13900.0,"Bismarck, ND",M1,13921974862.0,253475298.0,2018,"Bismarck, ND",Various Particulates,13900,0.022508,Micrograms/cubic meter (LC),North Dakota,153.0,63.0,40.0,46.825425,-100.76821,365.0
13980.0,,310M400US13980,13980.0,"Blacksburg-Christiansburg-Radford, VA",M1,3767150123.0,45452203.0,2018,"Blacksburg-Christiansburg-Radford, VA",Ozone,13980,44.379000000000005,Parts per billion,Virginia,93.0,51.0,37.0,37.3297,-80.5578,345.0
13980.0,,310M400US13980,13980.0,"Blacksburg-Christiansburg-Radford, VA",M1,3767150123.0,45452203.0,2018,"Blacksburg-Christiansburg-Radford, VA",Sulfur dioxide,13980,1.957095,Parts per billion,Virginia,93.0,51.0,37.0,37.3863,-80.6539,345.0
14010.0,145.0,310M400US14010,14010.0,"Bloomington, IL",M1,4094214409.0,27369643.0,2018,"Bloomington, IL",Ozone,14010,42.449,Parts per billion,Illinois,108.0,64.0,44.0,40.518735,-88.996896,365.0
14020.0,144.0,310M400US14020,14020.0,"Bloomington, IN",M1,2019718554.0,50077031.0,2018,"Bloomington, IN",Ozone,14020,43.583,Parts per billion,Indiana,129.0,62.0,43.0,38.985477,-86.990419,364.0
14260.0,147.0,310M400US14260,14260.0,"Boise City, ID",M1,30475309856.0,171029962.0,2018,"Boise City, ID",Carbon monoxide,14260,441.345,Parts per billion,Idaho,134.0,77.0,49.0,43.608539,-116.275835,365.0
14260.0,147.0,310M400US14260,14260.0,"Boise City, ID",M1,30475309856.0,171029962.0,2018,"Boise City, ID",Nitric oxides,14260,8.964452,Parts per billion,Idaho,134.0,77.0,49.0,43.600699,-116.347853,365.0
14260.0,147.0,310M400US14260,14260.0,"Boise City, ID",M1,30475309856.0,171029962.0,2018,"Boise City, ID",Ozone,14260,39.328,Parts per billion,Idaho,134.0,77.0,49.0,43.589151,-116.2630045,365.0
14260.0,147.0,310M400US14260,14260.0,"Boise City, ID",M1,30475309856.0,171029962.0,2018,"Boise City, ID",Sulfur dioxide,14260,0.29434649999999996,Parts per billion,Idaho,134.0,77.0,49.0,43.600699,-116.347853,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Ammonium compounds,14460,0.498041,Micrograms/cubic meter (LC),Massachusetts,126.0,66.0,45.0,42.862531,-71.38014,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Benzenes,14460,0.186914,Parts per billion Carbon,Massachusetts,126.0,66.0,45.0,42.862531,-71.38014,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Carbon monoxide,14460,215.86599999999999,Parts per billion,Massachusetts,126.0,66.0,45.0,42.3295,-71.0826,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Heavy Metals,14460,0.001082,Micrograms/cubic meter (LC),Massachusetts,126.0,66.0,45.0,42.3295,-71.0826,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Nitric oxides,14460,4.4120365,Micrograms/cubic meter (LC),Massachusetts,126.0,66.0,45.0,42.4117575,-71.1055665,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Nitrogen dioxide (NO2),14460,11.5056945,Parts per billion,Massachusetts,126.0,66.0,45.0,42.348873,-71.097163,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Ozone,14460,40.349000000000004,Parts per billion,Massachusetts,126.0,66.0,45.0,42.6193825,-71.092445,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Sulfur dioxide,14460,0.752603,Parts per billion,Massachusetts,126.0,66.0,45.0,42.862531,-71.0826,365.0
14460.0,148.0,310M400US14460,14460.0,"Boston-Cambridge-Newton, MA-NH",M1,9030090298.0,2653692919.0,2018,"Boston-Cambridge-Newton, MA-NH",Various Particulates,14460,0.033721,Micrograms/cubic meter (LC),Massachusetts,126.0,66.0,45.0,42.3295,-71.0826,365.0
14500.0,216.0,310M400US14500,14500.0,"Boulder, CO",M1,1881290197.0,36512644.0,2018,"Boulder, CO",Ozone,14500,49.126000000000005,Parts per billion,Colorado,159.0,96.0,46.0,40.070016,-105.220238,362.0
14540.0,150.0,310M400US14540,14540.0,"Bowling Green, KY",M1,4182936202.0,61811238.0,2018,"Bowling Green, KY",Ammonium compounds,14540,1.435092,Micrograms/cubic meter (LC),Kentucky,100.0,60.0,40.0,37.13179,-86.142953,365.0
14540.0,150.0,310M400US14540,14540.0,"Bowling Green, KY",M1,4182936202.0,61811238.0,2018,"Bowling Green, KY",Carbon monoxide,14540,156.669,Parts per billion,Kentucky,100.0,60.0,40.0,37.13179,-86.142953,365.0
14540.0,150.0,310M400US14540,14540.0,"Bowling Green, KY",M1,4182936202.0,61811238.0,2018,"Bowling Green, KY",Nitric oxides,14540,1.243625,Micrograms/cubic meter (LC),Kentucky,100.0,60.0,40.0,37.13179,-86.142953,365.0
14540.0,150.0,310M400US14540,14540.0,"Bowling Green, KY",M1,4182936202.0,61811238.0,2018,"Bowling Green, KY",Ozone,14540,42.26050000000001,Parts per billion,Kentucky,100.0,60.0,40.0,37.090525,-86.1789115,365.0
14540.0,150.0,310M400US14540,14540.0,"Bowling Green, KY",M1,4182936202.0,61811238.0,2018,"Bowling Green, KY",Sulfur dioxide,14540,0.16676950000000001,Parts per billion,Kentucky,100.0,60.0,40.0,37.13179,-86.142953,365.0
14540.0,150.0,310M400US14540,14540.0,"Bowling Green, KY",M1,4182936202.0,61811238.0,2018,"Bowling Green, KY",Various Particulates,14540,0.347442,Micrograms/cubic meter (LC),Kentucky,100.0,60.0,40.0,37.13179,-86.142953,365.0
14580.0,,310M400US14580,14580.0,"Bozeman, MT",M2,6746957846.0,74489170.0,2018,"Bozeman, MT",Carbon monoxide,14580,229.7095,Parts per billion,Montana,153.0,52.0,25.0,44.657014,-111.089618,365.0
14580.0,,310M400US14580,14580.0,"Bozeman, MT",M2,6746957846.0,74489170.0,2018,"Bozeman, MT",Nitric oxides,14580,2.305518,Parts per billion,Montana,153.0,52.0,25.0,44.657014,-111.089618,365.0
14580.0,,310M400US14580,14580.0,"Bozeman, MT",M2,6746957846.0,74489170.0,2018,"Bozeman, MT",Nitrogen dioxide (NO2),14580,4.288157,Parts per billion,Montana,153.0,52.0,25.0,44.657014,-111.089618,365.0
14660.0,,310M400US14660,14660.0,"Brainerd, MN",M2,7821343060.0,1426332950.0,2018,"Brainerd, MN",Ozone,14660,34.285999999999994,Parts per billion,Minnesota,107.0,55.0,30.0,46.39674,-94.1303,364.0
14700.0,520.0,310M400US14700,14700.0,"Branson, MO",M2,2839620054.0,171000564.0,2018,"Branson, MO",Ammonium compounds,14700,1.2702915,Micrograms/cubic meter (LC),Missouri,75.0,47.0,21.0,36.613879,-92.92228,119.0
14700.0,520.0,310M400US14700,14700.0,"Branson, MO",M2,2839620054.0,171000564.0,2018,"Branson, MO",Nitric oxides,14700,0.008791,Micrograms/cubic meter (LC),Missouri,75.0,47.0,21.0,36.613879,-92.92228,119.0
14700.0,520.0,310M400US14700,14700.0,"Branson, MO",M2,2839620054.0,171000564.0,2018,"Branson, MO",Various Particulates,14700,1.5495645,Micrograms/cubic meter (LC),Missouri,75.0,47.0,21.0,36.613879,-92.92228,119.0
14860.0,408.0,310M400US14860,14860.0,"Bridgeport-Stamford-Norwalk, CT",M1,1618651428.0,549293518.0,2018,"Bridgeport-Stamford-Norwalk, CT",Carbon monoxide,14860,342.13800000000003,Parts per billion,Connecticut,185.0,80.0,41.0,41.170833,-73.194722,365.0
14860.0,408.0,310M400US14860,14860.0,"Bridgeport-Stamford-Norwalk, CT",M1,1618651428.0,549293518.0,2018,"Bridgeport-Stamford-Norwalk, CT",Nitrogen dioxide (NO2),14860,14.484138,Parts per billion,Connecticut,185.0,80.0,41.0,41.118333,-73.336667,365.0
14860.0,408.0,310M400US14860,14860.0,"Bridgeport-Stamford-Norwalk, CT",M1,1618651428.0,549293518.0,2018,"Bridgeport-Stamford-Norwalk, CT",Ozone,14860,47.095,Parts per billion,Connecticut,185.0,80.0,41.0,41.135416500000005,-73.3898615,365.0
14860.0,408.0,310M400US14860,14860.0,"Bridgeport-Stamford-Norwalk, CT",M1,1618651428.0,549293518.0,2018,"Bridgeport-Stamford-Norwalk, CT",Sulfur dioxide,14860,0.2662325,Parts per billion,Connecticut,185.0,80.0,41.0,41.170833,-73.194722,365.0
15100.0,,310M400US15100,15100.0,"Brookings, SD",M2,2051808172.0,32967600.0,2018,"Brookings, SD",Ozone,15100,43.041000000000004,Parts per billion,South Dakota,101.0,54.0,36.0,44.348604,-96.807299,365.0
15180.0,154.0,310M400US15180,15180.0,"Brownsville-Harlingen, TX",M1,2307806796.0,998119379.0,2018,"Brownsville-Harlingen, TX",Ozone,15180,30.906,Parts per billion,Texas,99.0,64.0,41.0,26.200335,-97.712684,365.0
15260.0,,310M400US15260,15260.0,"Brunswick, GA",M1,3351230924.0,809179139.0,2018,"Brunswick, GA",Ozone,15260,38.232,Parts per billion,Georgia,74.0,46.0,34.0,31.169805,-81.495035,272.0
15380.0,160.0,310M400US15380,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",M1,4053530303.0,2075739228.0,2018,"Buffalo-Cheektowaga-Niagara Falls, NY",Benzenes,15380,0.07377,Parts per billion Carbon,New York,112.0,65.0,40.0,42.99813,-78.89926,365.0
15380.0,160.0,310M400US15380,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",M1,4053530303.0,2075739228.0,2018,"Buffalo-Cheektowaga-Niagara Falls, NY",Carbon monoxide,15380,233.05349999999999,Parts per billion,New York,112.0,65.0,40.0,42.899007,-78.7876755,365.0
15380.0,160.0,310M400US15380,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",M1,4053530303.0,2075739228.0,2018,"Buffalo-Cheektowaga-Niagara Falls, NY",Nitric oxides,15380,9.942570499999999,Parts per billion,New York,112.0,65.0,40.0,42.899007,-78.7876755,365.0
15380.0,160.0,310M400US15380,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",M1,4053530303.0,2075739228.0,2018,"Buffalo-Cheektowaga-Niagara Falls, NY",Nitrogen dioxide (NO2),15380,15.192691499999999,Parts per billion,New York,112.0,65.0,40.0,42.899007,-78.7876755,365.0
15380.0,160.0,310M400US15380,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",M1,4053530303.0,2075739228.0,2018,"Buffalo-Cheektowaga-Niagara Falls, NY",Ozone,15380,42.1455,Parts per billion,New York,112.0,65.0,40.0,43.10857,-78.625205,365.0
15380.0,160.0,310M400US15380,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",M1,4053530303.0,2075739228.0,2018,"Buffalo-Cheektowaga-Niagara Falls, NY",Sulfur dioxide,15380,0.3933405,Parts per billion,New York,112.0,65.0,40.0,42.9375185,-78.854393,365.0
15380.0,160.0,310M400US15380,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",M1,4053530303.0,2075739228.0,2018,"Buffalo-Cheektowaga-Niagara Falls, NY",Various Particulates,15380,0.38577,Micrograms/cubic meter (LC),New York,112.0,65.0,40.0,42.876907,-78.809526,365.0
15540.0,,310M400US15540,15540.0,"Burlington-South Burlington, VT",M1,3243992009.0,656748730.0,2018,"Burlington-South Burlington, VT",Ammonium compounds,15540,0.663837,Micrograms/cubic meter (LC),Vermont,89.0,51.0,38.0,44.52839,-72.86884,365.0
15540.0,,310M400US15540,15540.0,"Burlington-South Burlington, VT",M1,3243992009.0,656748730.0,2018,"Burlington-South Burlington, VT",Carbon monoxide,15540,207.5445,Parts per billion,Vermont,89.0,51.0,38.0,44.502295000000004,-73.03972,365.0
15540.0,,310M400US15540,15540.0,"Burlington-South Burlington, VT",M1,3243992009.0,656748730.0,2018,"Burlington-South Burlington, VT",Heavy Metals,15540,0.000918,Micrograms/cubic meter (LC),Vermont,89.0,51.0,38.0,44.480278,-73.214444,365.0
15540.0,,310M400US15540,15540.0,"Burlington-South Burlington, VT",M1,3243992009.0,656748730.0,2018,"Burlington-South Burlington, VT",Nitric oxides,15540,1.5956695,Micrograms/cubic meter (LC),Vermont,89.0,51.0,38.0,44.52839,-72.86884,365.0
15540.0,,310M400US15540,15540.0,"Burlington-South Burlington, VT",M1,3243992009.0,656748730.0,2018,"Burlington-South Burlington, VT",Nitrogen dioxide (NO2),15540,8.7507375,Parts per billion,Vermont,89.0,51.0,38.0,44.4762,-73.2106,365.0
15540.0,,310M400US15540,15540.0,"Burlington-South Burlington, VT",M1,3243992009.0,656748730.0,2018,"Burlington-South Burlington, VT",Ozone,15540,38.559000000000005,Parts per billion,Vermont,89.0,51.0,38.0,44.52839,-72.86884,365.0
15540.0,,310M400US15540,15540.0,"Burlington-South Burlington, VT",M1,3243992009.0,656748730.0,2018,"Burlington-South Burlington, VT",Sulfur dioxide,15540,0.17980249999999998,Parts per billion,Vermont,89.0,51.0,38.0,44.52839,-72.86884,365.0
15540.0,,310M400US15540,15540.0,"Burlington-South Burlington, VT",M1,3243992009.0,656748730.0,2018,"Burlington-South Burlington, VT",Various Particulates,15540,0.028959,Micrograms/cubic meter (LC),Vermont,89.0,51.0,38.0,44.480278,-73.214444,365.0
15620.0,,310M400US15620,15620.0,"Cadillac, MI",M2,2925942367.0,50770824.0,2018,"Cadillac, MI",Nitric oxides,15620,1.059702,Parts per billion,Michigan,122.0,51.0,37.0,44.310555,-84.891865,365.0
15620.0,,310M400US15620,15620.0,"Cadillac, MI",M2,2925942367.0,50770824.0,2018,"Cadillac, MI",Nitrogen dioxide (NO2),15620,1.901477,Parts per billion,Michigan,122.0,51.0,37.0,44.310555,-84.891865,365.0
15620.0,,310M400US15620,15620.0,"Cadillac, MI",M2,2925942367.0,50770824.0,2018,"Cadillac, MI",Ozone,15620,41.887,Parts per billion,Michigan,122.0,51.0,37.0,44.2457225,-85.315425,365.0
15700.0,548.0,310M400US15700,15700.0,"Cambridge, MD",M2,1400550674.0,1145376112.0,2018,"Cambridge, MD",Ozone,15700,43.977000000000004,Parts per billion,Maryland,151.0,59.0,38.0,38.516248000000004,-76.12613999999999,365.0
15700.0,548.0,310M400US15700,15700.0,"Cambridge, MD",M2,1400550674.0,1145376112.0,2018,"Cambridge, MD",Sulfur dioxide,15700,0.37719749999999996,Parts per billion,Maryland,151.0,59.0,38.0,38.587525,-76.141006,365.0
15940.0,184.0,310M400US15940,15940.0,"Canton-Massillon, OH",M1,2512095375.0,24828753.0,2018,"Canton-Massillon, OH",Carbon monoxide,15940,363.4915,Parts per billion,Ohio,108.0,69.0,45.0,40.800717,-81.373,365.0
15940.0,184.0,310M400US15940,15940.0,"Canton-Massillon, OH",M1,2512095375.0,24828753.0,2018,"Canton-Massillon, OH",Heavy Metals,15940,0.010254,Micrograms/cubic meter (LC),Ohio,108.0,69.0,45.0,40.80032,-81.33137,365.0
15940.0,184.0,310M400US15940,15940.0,"Canton-Massillon, OH",M1,2512095375.0,24828753.0,2018,"Canton-Massillon, OH",Ozone,15940,43.97,Parts per billion,Ohio,108.0,69.0,45.0,40.82812,-81.3785,365.0
15980.0,162.0,310M400US15980,15980.0,"Cape Coral-Fort Myers, FL",M1,2025413418.0,1114617195.0,2018,"Cape Coral-Fort Myers, FL",Ozone,15980,37.286,Parts per billion,Florida,106.0,53.0,35.0,26.4987295,-81.96038949999999,365.0
16100.0,,310M400US16100,16100.0,"Carlsbad-Artesia, NM",M2,10816898665.0,56282426.0,2018,"Carlsbad-Artesia, NM",Ammonium compounds,16100,0.877493,Micrograms/cubic meter (LC),New Mexico,185.0,90.0,47.0,32.1783,-104.4406,365.0
16100.0,,310M400US16100,16100.0,"Carlsbad-Artesia, NM",M2,10816898665.0,56282426.0,2018,"Carlsbad-Artesia, NM",Nitric oxides,16100,0.694793,Micrograms/cubic meter (LC),New Mexico,185.0,90.0,47.0,32.380118,-104.262726,365.0
16100.0,,310M400US16100,16100.0,"Carlsbad-Artesia, NM",M2,10816898665.0,56282426.0,2018,"Carlsbad-Artesia, NM",Nitrogen dioxide (NO2),16100,9.392282999999999,Parts per billion,New Mexico,185.0,90.0,47.0,32.380118,-104.262726,365.0
16100.0,,310M400US16100,16100.0,"Carlsbad-Artesia, NM",M2,10816898665.0,56282426.0,2018,"Carlsbad-Artesia, NM",Ozone,16100,54.529,Parts per billion,New Mexico,185.0,90.0,47.0,32.279209,-104.351663,365.0
16100.0,,310M400US16100,16100.0,"Carlsbad-Artesia, NM",M2,10816898665.0,56282426.0,2018,"Carlsbad-Artesia, NM",Various Particulates,16100,1.0539749999999999,Micrograms/cubic meter (LC),New Mexico,185.0,90.0,47.0,32.1783,-104.4406,365.0
16180.0,456.0,310M400US16180,16180.0,"Carson City, NV",M1,374672862.0,32584237.0,2018,"Carson City, NV",Ozone,16180,46.936,Parts per billion,Nevada,160.0,64.0,44.0,39.1447,-119.7661,365.0
16220.0,,310M400US16220,16220.0,"Casper, WY",M1,13831895231.0,91002382.0,2018,"Casper, WY",Nitric oxides,16220,5.5933910000000004,Parts per billion,Wyoming,90.0,58.0,42.0,42.8463,-106.27767,365.0
16220.0,,310M400US16220,16220.0,"Casper, WY",M1,13831895231.0,91002382.0,2018,"Casper, WY",Nitrogen dioxide (NO2),16220,11.227333999999999,Parts per billion,Wyoming,90.0,58.0,42.0,42.8463,-106.27767,365.0
16220.0,,310M400US16220,16220.0,"Casper, WY",M1,13831895231.0,91002382.0,2018,"Casper, WY",Ozone,16220,39.082499999999996,Parts per billion,Wyoming,90.0,58.0,42.0,42.8463,-106.27767,365.0
16220.0,,310M400US16220,16220.0,"Casper, WY",M1,13831895231.0,91002382.0,2018,"Casper, WY",Sulfur dioxide,16220,1.581522,Parts per billion,Wyoming,90.0,58.0,42.0,42.8608,-106.23586,365.0
16260.0,,310M400US16260,16260.0,"Cedar City, UT",M2,8537474421.0,11390956.0,2018,"Cedar City, UT",Nitric oxides,16260,5.864818,Parts per billion,Utah,90.0,71.0,43.0,37.74743,-113.055525,365.0
16260.0,,310M400US16260,16260.0,"Cedar City, UT",M2,8537474421.0,11390956.0,2018,"Cedar City, UT",Nitrogen dioxide (NO2),16260,10.7738275,Parts per billion,Utah,90.0,71.0,43.0,37.74743,-113.055525,365.0
16260.0,,310M400US16260,16260.0,"Cedar City, UT",M2,8537474421.0,11390956.0,2018,"Cedar City, UT",Ozone,16260,47.173,Parts per billion,Utah,90.0,71.0,43.0,37.74743,-113.055525,365.0
16300.0,168.0,310M400US16300,16300.0,"Cedar Rapids, IA",M1,5202806569.0,29258396.0,2018,"Cedar Rapids, IA",Carbon monoxide,16300,218.824,Parts per billion,Iowa,129.0,64.0,44.0,41.97677,-91.68766,365.0
16300.0,168.0,310M400US16300,16300.0,"Cedar Rapids, IA",M1,5202806569.0,29258396.0,2018,"Cedar Rapids, IA",Ozone,16300,41.629,Parts per billion,Iowa,129.0,64.0,44.0,42.1288915,-91.6072695,365.0
16300.0,168.0,310M400US16300,16300.0,"Cedar Rapids, IA",M1,5202806569.0,29258396.0,2018,"Cedar Rapids, IA",Sulfur dioxide,16300,0.6378604999999999,Parts per billion,Iowa,129.0,64.0,44.0,41.962739,-91.6635975,365.0
16500.0,500.0,310M400US16500,16500.0,"Centralia, WA",M2,6223151022.0,86954132.0,2018,"Centralia, WA",Ammonium compounds,16500,0.21225499999999997,Micrograms/cubic meter (LC),Washington,167.0,53.0,21.0,46.624184,-121.388064,365.0
